binding_file,header,bound_symbols,gui_status,isis9_status,isis10_status,comparison,replacement_hint,isis9_paths,isis10_paths
src/base/bind_base_photometry.cpp,Pvl.h,AlbedoAtm;Anisotropic1;Anisotropic2;AtmosModel;AtmosModelFactory;Hapke;HapkeAtm1;HapkeAtm2;Isotropic1;Isotropic2;NormModel;NormModelFactory;NumericalAtmosApprox;PhotoModel;PhotoModelFactory;ShadeAtm;TopoAtm,non_gui,present,present,changed_review_required,,Pvl.h,Pvl.h
src/base/bind_base_photometry.cpp,ShadeAtm.h,AlbedoAtm;Anisotropic1;Anisotropic2;AtmosModel;AtmosModelFactory;Hapke;HapkeAtm1;HapkeAtm2;Isotropic1;Isotropic2;NormModel;NormModelFactory;NumericalAtmosApprox;PhotoModel;PhotoModelFactory;ShadeAtm;TopoAtm,non_gui,present,present,identical_text,,ShadeAtm.h,ShadeAtm.h
src/base/bind_base_photometry.cpp,TopoAtm.h,AlbedoAtm;Anisotropic1;Anisotropic2;AtmosModel;AtmosModelFactory;Hapke;HapkeAtm1;HapkeAtm2;Isotropic1;Isotropic2;NormModel;NormModelFactory;NumericalAtmosApprox;PhotoModel;PhotoModelFactory;ShadeAtm;TopoAtm,non_gui,present,present,identical_text,,TopoAtm.h,TopoAtm.h
src/base/bind_base_polygon_seeder.cpp,GridPolygonSeeder.h,GridPolygonSeeder;LimitPolygonSeeder;PolygonSeeder;PolygonSeederFactory;StripPolygonSeeder,non_gui,present,present,changed_review_required,,GridPolygonSeeder.h,GridPolygonSeeder.h
src/base/bind_base_polygon_seeder.cpp,LimitPolygonSeeder.h,GridPolygonSeeder;LimitPolygonSeeder;PolygonSeeder;PolygonSeederFactory;StripPolygonSeeder,non_gui,present,present,identical_text,,LimitPolygonSeeder.h,LimitPolygonSeeder.h
src/base/bind_base_polygon_seeder.cpp,PolygonSeeder.h,GridPolygonSeeder;LimitPolygonSeeder;PolygonSeeder;PolygonSeederFactory;StripPolygonSeeder,non_gui,present,present,identical_text,,PolygonSeeder.h,PolygonSeeder.h
src/base/bind_base_polygon_seeder.cpp,PolygonSeederFactory.h,GridPolygonSeeder;LimitPolygonSeeder;PolygonSeeder;PolygonSeederFactory;StripPolygonSeeder,non_gui,present,present,identical_text,,PolygonSeederFactory.h,PolygonSeederFactory.h
src/base/bind_base_polygon_seeder.cpp,Pvl.h,GridPolygonSeeder;LimitPolygonSeeder;PolygonSeeder;PolygonSeederFactory;StripPolygonSeeder,non_gui,present,present,changed_review_required,,Pvl.h,Pvl.h
src/base/bind_base_polygon_seeder.cpp,PvlGroup.h,GridPolygonSeeder;LimitPolygonSeeder;PolygonSeeder;PolygonSeederFactory;StripPolygonSeeder,non_gui,present,present,identical_text,,PvlGroup.h,PvlGroup.h
src/base/bind_base_polygon_seeder.cpp,StripPolygonSeeder.h,GridPolygonSeeder;LimitPolygonSeeder;PolygonSeeder;PolygonSeederFactory;StripPolygonSeeder,non_gui,present,present,identical_text,,StripPolygonSeeder.h,StripPolygonSeeder.h
src/base/bind_base_projection.cpp,Cube.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,changed_review_required,,Cube.h,Cube.h
src/base/bind_base_projection.cpp,Displacement.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,identical_text,,Displacement.h,Displacement.h
src/base/bind_base_projection.cpp,Projection.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,changed_review_required,,Projection.h,Projection.h
src/base/bind_base_projection.cpp,ProjectionFactory.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,identical_text,,ProjectionFactory.h,ProjectionFactory.h
src/base/bind_base_projection.cpp,Pvl.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,changed_review_required,,Pvl.h,Pvl.h
src/base/bind_base_projection.cpp,RingPlaneProjection.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,identical_text,,RingPlaneProjection.h,RingPlaneProjection.h
src/base/bind_base_projection.cpp,TProjection.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,changed_review_required,,TProjection.h,TProjection.h
src/base/bind_base_projection.cpp,WorldMapper.h,PFPixelMapper;Projection;ProjectionFactory;RingPlaneProjection;TProjection;WorldMapper,non_gui,present,present,identical_text,,WorldMapper.h,WorldMapper.h
src/base/bind_base_projection_types.cpp,Equirectangular.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,Equirectangular.h,Equirectangular.h
src/base/bind_base_projection_types.cpp,LambertAzimuthalEqualArea.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,LambertAzimuthalEqualArea.h,LambertAzimuthalEqualArea.h
src/base/bind_base_projection_types.cpp,LambertConformal.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,LambertConformal.h,LambertConformal.h
src/base/bind_base_projection_types.cpp,LunarAzimuthalEqualArea.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,LunarAzimuthalEqualArea.h,LunarAzimuthalEqualArea.h
src/base/bind_base_projection_types.cpp,Mercator.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,Mercator.h,Mercator.h
src/base/bind_base_projection_types.cpp,Mollweide.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,Mollweide.h,Mollweide.h
src/base/bind_base_projection_types.cpp,ObliqueCylindrical.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,ObliqueCylindrical.h,ObliqueCylindrical.h
src/base/bind_base_projection_types.cpp,Orthographic.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,Orthographic.h,Orthographic.h
src/base/bind_base_projection_types.cpp,Planar.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,Planar.h,Planar.h
src/base/bind_base_projection_types.cpp,PointPerspective.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,PointPerspective.h,PointPerspective.h
src/base/bind_base_projection_types.cpp,PolarStereographic.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,PolarStereographic.h,PolarStereographic.h
src/base/bind_base_projection_types.cpp,Projection.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,changed_review_required,,Projection.h,Projection.h
src/base/bind_base_projection_types.cpp,Pvl.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,changed_review_required,,Pvl.h,Pvl.h
src/base/bind_base_projection_types.cpp,RingCylindrical.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,RingCylindrical.h,RingCylindrical.h
src/base/bind_base_projection_types.cpp,RingPlaneProjection.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,RingPlaneProjection.h,RingPlaneProjection.h
src/base/bind_base_projection_types.cpp,Robinson.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,Robinson.h,Robinson.h
src/base/bind_base_projection_types.cpp,SimpleCylindrical.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,SimpleCylindrical.h,SimpleCylindrical.h
src/base/bind_base_projection_types.cpp,Sinusoidal.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,Sinusoidal.h,Sinusoidal.h
src/base/bind_base_projection_types.cpp,TProjection.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,changed_review_required,,TProjection.h,TProjection.h
src/base/bind_base_projection_types.cpp,TransverseMercator.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,TransverseMercator.h,TransverseMercator.h
src/base/bind_base_projection_types.cpp,UpturnedEllipsoidTransverseAzimuthal.h,Equirectangular;LambertAzimuthalEqualArea;LambertConformal;LunarAzimuthalEqualArea;Mercator;Mollweide;ObliqueCylindrical;Orthographic;Planar;PointPerspective;PolarStereographic;RingCylindrical;Robinson;SimpleCylindrical;Sinusoidal;TProj;TransverseMercator;UpturnedEllipsoidTransverseAzimuthal,non_gui,present,present,identical_text,,UpturnedEllipsoidTransverseAzimuthal.h,UpturnedEllipsoidTransverseAzimuthal.h
src/base/bind_base_pvl.cpp,FileName.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,FileName.h,FileName.h
src/base/bind_base_pvl.cpp,IException.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,IException.h,IException.h
src/base/bind_base_pvl.cpp,LabelTranslationManager.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,LabelTranslationManager.h,LabelTranslationManager.h
src/base/bind_base_pvl.cpp,Pvl.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,Pvl.h,Pvl.h
src/base/bind_base_pvl.cpp,PvlContainer.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,PvlContainer.h,PvlContainer.h
src/base/bind_base_pvl.cpp,PvlFormat.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,PvlFormat.h,PvlFormat.h
src/base/bind_base_pvl.cpp,PvlFormatPds.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,identical_text,,PvlFormatPds.h,PvlFormatPds.h
src/base/bind_base_pvl.cpp,PvlGroup.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,identical_text,,PvlGroup.h,PvlGroup.h
src/base/bind_base_pvl.cpp,PvlKeyword.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,PvlKeyword.h,PvlKeyword.h
src/base/bind_base_pvl.cpp,PvlObject.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,PvlObject.h,PvlObject.h
src/base/bind_base_pvl.cpp,PvlSequence.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,identical_text,,PvlSequence.h,PvlSequence.h
src/base/bind_base_pvl.cpp,PvlToPvlTranslationManager.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,PvlToPvlTranslationManager.h,PvlToPvlTranslationManager.h
src/base/bind_base_pvl.cpp,PvlToXmlTranslationManager.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,PvlToXmlTranslationManager.h,PvlToXmlTranslationManager.h
src/base/bind_base_pvl.cpp,PvlToken.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,identical_text,,PvlToken.h,PvlToken.h
src/base/bind_base_pvl.cpp,PvlTokenizer.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,identical_text,,PvlTokenizer.h,PvlTokenizer.h
src/base/bind_base_pvl.cpp,PvlTranslationTable.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,identical_text,,PvlTranslationTable.h,PvlTranslationTable.h
src/base/bind_base_pvl.cpp,XmlToPvlTranslationManager.h,LabelTranslationManager;Pvl;PvlContainer;PvlFormat;PvlFormatPds;PvlGroup;PvlKeyword;PvlObject;PvlSequence;PvlToPvlTranslationManager;PvlToXmlTranslationManager;PvlToken;PvlTokenizer;PvlTranslationTable;XmlToPvlTranslationManager,non_gui,present,present,changed_review_required,,XmlToPvlTranslationManager.h,XmlToPvlTranslationManager.h
src/base/bind_base_shape.cpp,BulletShapeModel.h,BulletShapeModel;DemShape;EllipsoidShape;EmbreeShapeModel;NaifDskShape;PlaneShape;ShapeModel,non_gui,present,present,changed_review_required,,BulletShapeModel.h,BulletShapeModel.h
src/base/bind_base_shape.cpp,DemShape.h,BulletShapeModel;DemShape;EllipsoidShape;EmbreeShapeModel;NaifDskShape;PlaneShape;ShapeModel,non_gui,present,present,changed_review_required,,DemShape.h,DemShape.h
src/base/bind_base_shape.cpp,Distance.h,BulletShapeModel;DemShape;EllipsoidShape;EmbreeShapeModel;NaifDskShape;PlaneShape;ShapeModel,non_gui,present,present,identical_text,,Distance.h,Distance.h
src/base/bind_base_shape.cpp,EllipsoidShape.h,BulletShapeModel;DemShape;EllipsoidShape;EmbreeShapeModel;NaifDskShape;PlaneShape;ShapeModel,non_gui,present,present,changed_review_required,,EllipsoidShape.h,EllipsoidShape.h
