status,kind,callable_key,symbol,isis9_symbol_type,isis10_symbol_type
unchanged,type_metadata,,"typeinfo name for Isis::CollectorMap<int, Isis::Gruen::ErrorCounter, Isis::SimpleCompare, Isis::NoopRemoval, Isis::DefaultCopy>",V,V
unchanged,type_metadata,,"typeinfo name for Isis::CollectorMap<int, int, Isis::SimpleCompare, Isis::NoopRemoval, Isis::DefaultCopy>",V,V
unchanged,type_metadata,,typeinfo name for Isis::Commentor<Isis::SpkSegment>,V,V
unchanged,type_metadata,,typeinfo name for Isis::ConcurrentControlNetReader,V,V
unchanged,type_metadata,,typeinfo name for Isis::ConnectionParentItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::Control,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlDisplayProperties,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlHealthMonitorView,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlHealthMonitorWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlHealthMonitorWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlList,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlMeasure,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlMeasureEditWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNet,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetDiff,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileHeaderV0002,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileHeaderV0005,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileProtoV0001,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileProtoV0001_PBControlPoint,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileProtoV0001_PBControlPoint_PBControlMeasure,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileProtoV0001_PBControlPoint_PBControlMeasure_PBMeasure,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileProtoV0001_PBNetCubes,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileProtoV0001_PBNetCubes_PBCubeList,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetFileProtoV0001_Pedigree,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetGraphicsItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetLogDataProtoV0001,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetLogDataProtoV0001_Point,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetLogDataProtoV0001_Point_Measure,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetLogDataProtoV0001_Point_Measure_DataEntry,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetValidMeasure,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlNetVitals,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPoint,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointEdit,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointEditView,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointEditWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0002,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0002_Measure,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0002_Measure_MeasureLogData,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0002_PointLogData,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0005,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0005_Measure,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0005_Measure_MeasureLogData,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointFileEntryV0005_PointLogData,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointGraphicsItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointList,V,V
unchanged,type_metadata,,typeinfo name for Isis::ControlPointMerger,V,V
unchanged,type_metadata,,typeinfo name for Isis::CropTransform,V,V
unchanged,type_metadata,,typeinfo name for Isis::CsmBundleObservation,V,V
unchanged,type_metadata,,typeinfo name for Isis::CsmSensor,V,V
unchanged,type_metadata,,typeinfo name for Isis::CsvReaderStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::CsvWriterStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::Cube,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeAttribute<Isis::CubeAttributeInput>,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeAttribute<Isis::CubeAttributeOutput>,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeAttributeInput,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeAttributeOutput,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeBsqHandler,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeCachingAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeCachingAlgorithm::CacheResult,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeCalculator,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeDataThread,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeDataThreadTester,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeDnView,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeDnViewWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeInfixToPostfix,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeIoHandler,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeIoHandler::BufferToChunkWriter,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubePlotCurve,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubePlotCurveConfigureDialog,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeTileHandler,V,V
unchanged,type_metadata,,typeinfo name for Isis::CubeViewport,V,V
unchanged,type_metadata,,typeinfo name for Isis::DaisyAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::DaisyExtractor,V,V
unchanged,type_metadata,,"typeinfo name for Isis::Data::DBContainer<Isis::Data::DBFileStatus, QByteArray>",V,V
unchanged,type_metadata,,"typeinfo name for Isis::Data::DBContainer<Isis::FileName, QFileInfo>",V,V
unchanged,type_metadata,,"typeinfo name for Isis::Data::DBContainer<QString, Isis::Data::DBFileStatus>",V,V
unchanged,type_metadata,,typeinfo name for Isis::Data::DBFileStatus,V,V
unchanged,type_metadata,,typeinfo name for Isis::Data::DBKernelConf,V,V
unchanged,type_metadata,,typeinfo name for Isis::Data::DBKernelDb,V,V
unchanged,type_metadata,,typeinfo name for Isis::Data::DBMatch,V,V
unchanged,type_metadata,,typeinfo name for Isis::Data::DBSelection,V,V
unchanged,type_metadata,,typeinfo name for Isis::Data::DBTimeCoverage,V,V
unchanged,type_metadata,,typeinfo name for Isis::Data::IsisDataModel,V,V
unchanged,type_metadata,,typeinfo name for Isis::Database,V,V
unchanged,type_metadata,,typeinfo name for Isis::DatabaseReaderStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::DatumFunctoid,V,V
unchanged,type_metadata,,typeinfo name for Isis::DbAccess,V,V
unchanged,type_metadata,,typeinfo name for Isis::DbProfile,V,V
unchanged,type_metadata,,typeinfo name for Isis::DefaultCopy<Isis::DbProfile>,V,V
unchanged,type_metadata,,typeinfo name for Isis::DefaultCopy<Isis::Gruen::ErrorCounter>,V,V
unchanged,type_metadata,,typeinfo name for Isis::DefaultCopy<Isis::ProgramAnalyzer::RunTimeStats>,V,V
unchanged,type_metadata,,typeinfo name for Isis::DefaultCopy<Isis::PvlKeyword>,V,V
unchanged,type_metadata,,typeinfo name for Isis::DefaultCopy<QSqlDatabase>,V,V
unchanged,type_metadata,,typeinfo name for Isis::DefaultCopy<QString>,V,V
unchanged,type_metadata,,typeinfo name for Isis::DefaultCopy<int>,V,V
unchanged,type_metadata,,"typeinfo name for Isis::DefaultCopy<std::vector<Isis::Kernels::KernelFile*, std::allocator<Isis::Kernels::KernelFile*> > >",V,V
unchanged,type_metadata,,"typeinfo name for Isis::DefaultCopy<std::vector<Isis::PointData, std::allocator<Isis::PointData> > >",V,V
unchanged,type_metadata,,typeinfo name for Isis::DemShape,V,V
unchanged,type_metadata,,typeinfo name for Isis::Directory,V,V
unchanged,type_metadata,,typeinfo name for Isis::DisplayProperties,V,V
unchanged,type_metadata,,typeinfo name for Isis::Distance,V,V
added,type_metadata,,typeinfo name for Isis::DskSegmentBuffer,,V
unchanged,type_metadata,,typeinfo name for Isis::EditTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::EllipsoidShape,V,V
unchanged,type_metadata,,typeinfo name for Isis::EmbreeShapeModel,V,V
unchanged,type_metadata,,typeinfo name for Isis::EmbreeTargetShape,V,V
unchanged,type_metadata,,typeinfo name for Isis::Enlarge,V,V
unchanged,type_metadata,,typeinfo name for Isis::Equalization,V,V
unchanged,type_metadata,,typeinfo name for Isis::Equalization::CalculateFunctor,V,V
unchanged,type_metadata,,typeinfo name for Isis::EquatorialCylindricalShape,V,V
unchanged,type_metadata,,typeinfo name for Isis::Equirectangular,V,V
unchanged,type_metadata,,typeinfo name for Isis::ExportControlNetWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ExportDescription,V,V
unchanged,type_metadata,,typeinfo name for Isis::ExportDescription::ChannelDescription,V,V
unchanged,type_metadata,,typeinfo name for Isis::ExportImagesWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::FASTAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::FREAKAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::FastGeom,V,V
unchanged,type_metadata,,typeinfo name for Isis::FeatureAlgorithm<cv::Ptr<cv::DescriptorMatcher> >,V,V
unchanged,type_metadata,,typeinfo name for Isis::FeatureAlgorithm<cv::Ptr<cv::Feature2D> >,V,V
unchanged,type_metadata,,typeinfo name for Isis::FeatureInventory,V,V
unchanged,type_metadata,,typeinfo name for Isis::FeatureNomenclature,V,V
unchanged,type_metadata,,typeinfo name for Isis::FeatureNomenclatureTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::FileDialog,V,V
unchanged,type_metadata,,typeinfo name for Isis::FileItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::FileTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::FilterCachingAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::FilterGroup,V,V
unchanged,type_metadata,,typeinfo name for Isis::FilterStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::FilterWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::FindSpotGraphicsItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::FindTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::FlannBasedMatcher,V,V
unchanged,type_metadata,,typeinfo name for Isis::Footprint2DView,V,V
unchanged,type_metadata,,typeinfo name for Isis::Footprint2DViewWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ForstnerOperator,V,V
unchanged,type_metadata,,typeinfo name for Isis::FramingCamera,V,V
unchanged,type_metadata,,typeinfo name for Isis::FrankeNelsonRadius,V,V
unchanged,type_metadata,,typeinfo name for Isis::FxBinder,V,V
unchanged,type_metadata,,typeinfo name for Isis::GFTTAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::GaussianDistribution,V,V
unchanged,type_metadata,,typeinfo name for Isis::GaussianStretch,V,V
added,type_metadata,,typeinfo name for Isis::GdalIoHandler,,V
unchanged,type_metadata,,typeinfo name for Isis::GenericTransform,V,V
unchanged,type_metadata,,typeinfo name for Isis::GisGeometry,V,V
unchanged,type_metadata,,typeinfo name for Isis::GisIntersectStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::GisOverlapStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::GisUnionStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::GoodnessOfFitFilter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GradientOperator,V,V
unchanged,type_metadata,,typeinfo name for Isis::GraphicsView,V,V
unchanged,type_metadata,,typeinfo name for Isis::GridGraphicsItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::GridPolygonSeeder,V,V
unchanged,type_metadata,,typeinfo name for Isis::GroundGrid,V,V
unchanged,type_metadata,,typeinfo name for Isis::GroundTab,V,V
unchanged,type_metadata,,typeinfo name for Isis::Gruen,V,V
unchanged,type_metadata,,typeinfo name for Isis::Gui,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiBooleanParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiCamera,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiCameraDisplayProperties,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiCameraList,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiComboBoxParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiCubeParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiDoubleParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiEditFile,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiFileNameParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiHelperAction,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiInputAttribute,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiIntegerParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiListParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiLog,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiOutputAttribute,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::GuiStringParameter,V,V
unchanged,type_metadata,,typeinfo name for Isis::Hapke,V,V
unchanged,type_metadata,,typeinfo name for Isis::HapkeAtm1,V,V
unchanged,type_metadata,,typeinfo name for Isis::HapkeAtm2,V,V
unchanged,type_metadata,,typeinfo name for Isis::HelpTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::Hillier,V,V
unchanged,type_metadata,,typeinfo name for Isis::Histogram,V,V
unchanged,type_metadata,,typeinfo name for Isis::HistogramItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::HistogramPlotWindow,V,V
unchanged,type_metadata,,typeinfo name for Isis::HistogramTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::HistogramWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::HistoryTreeWidget,V,V
removed,type_metadata,,typeinfo name for Isis::IException,V,
added,type_metadata,,typeinfo name for Isis::IProj,,V
unchanged,type_metadata,,typeinfo name for Isis::IdealCamera,V,V
unchanged,type_metadata,,typeinfo name for Isis::Image,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageDisplayProperties,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageExporter,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageFileListViewWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageFileListWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageHistogram,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageIdFilter,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageImageFilterSelector,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageImageTreeModel,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageImporter,V,V
added,type_metadata,,typeinfo name for Isis::ImageIoHandler,,V
unchanged,type_metadata,,typeinfo name for Isis::ImageLeafItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageList,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageListActionWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageOverlap,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageOverlapSet,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageParentItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImagePointFilterSelector,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImagePointTreeModel,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageReader,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageSource,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageTab,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageTransform,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageTreeWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageTreeWidget::ImagePosition,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImageTreeWidgetItem,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImportControlNetWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImportImagesWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImportMapTemplateWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImportPdsTable,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImportRegistrationTemplateWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::ImportShapesWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::IndependentCubeViewport,V,V
unchanged,type_metadata,,typeinfo name for Isis::InfixToPostfix,V,V
unchanged,type_metadata,,typeinfo name for Isis::InlineCalculator,V,V
unchanged,type_metadata,,typeinfo name for Isis::InlineInfixToPostfix,V,V
unchanged,type_metadata,,typeinfo name for Isis::InlineVoidFx,V,V
unchanged,type_metadata,,typeinfo name for Isis::Intercept,V,V
unchanged,type_metadata,,typeinfo name for Isis::InterestOperator,V,V
unchanged,type_metadata,,typeinfo name for Isis::IpceMainWindow,V,V
unchanged,type_metadata,,typeinfo name for Isis::IrregularBodyCameraGroundMap,V,V
unchanged,type_metadata,,typeinfo name for Isis::IsNumericStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::IsisBody,V,V
unchanged,type_metadata,,typeinfo name for Isis::IsisBundleObservation,V,V
unchanged,type_metadata,,typeinfo name for Isis::IsisIlluminator,V,V
unchanged,type_metadata,,typeinfo name for Isis::IsisSensor,V,V
unchanged,type_metadata,,typeinfo name for Isis::IsisShape,V,V
unchanged,type_metadata,,typeinfo name for Isis::Isotropic1,V,V
unchanged,type_metadata,,typeinfo name for Isis::Isotropic2,V,V
unchanged,type_metadata,,typeinfo name for Isis::JP2Error,V,V
unchanged,type_metadata,,typeinfo name for Isis::JP2Exporter,V,V
unchanged,type_metadata,,typeinfo name for Isis::JP2Importer,V,V
unchanged,type_metadata,,typeinfo name for Isis::JigsawRunWidget,V,V
unchanged,type_metadata,,typeinfo name for Isis::JigsawSetupDialog,V,V
unchanged,type_metadata,,typeinfo name for Isis::JigsawWorkOrder,V,V
unchanged,type_metadata,,typeinfo name for Isis::KAZEAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::KernelWriter<Isis::SpiceKernel<Isis::SpkSegment> >,V,V
unchanged,type_metadata,,typeinfo name for Isis::Kernels,V,V
unchanged,type_metadata,,typeinfo name for Isis::LATCHAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::LUCIDAlgorithm,V,V
unchanged,type_metadata,,typeinfo name for Isis::LabelTranslationManager,V,V
unchanged,type_metadata,,typeinfo name for Isis::Lambert,V,V
unchanged,type_metadata,,typeinfo name for Isis::LambertAzimuthalEqualArea,V,V
unchanged,type_metadata,,typeinfo name for Isis::LambertConformal,V,V
unchanged,type_metadata,,typeinfo name for Isis::LatLonGridTool,V,V
unchanged,type_metadata,,typeinfo name for Isis::Latitude,V,V
unchanged,type_metadata,,typeinfo name for Isis::LidarControlPoint,V,V
unchanged,type_metadata,,typeinfo name for Isis::LightTimeCorrectionState,V,V
unchanged,type_metadata,,typeinfo name for Isis::LimitPolygonSeeder,V,V
unchanged,type_metadata,,typeinfo name for Isis::LimitStrategy,V,V
unchanged,type_metadata,,typeinfo name for Isis::LineFilter,V,V
unchanged,type_metadata,,typeinfo name for Isis::LineResidualFilter,V,V
